"Cursus","Cursusnaam","Collegejaar","Medewerker"
"192140250","Algoritmen, Datastruct.& Complexit. Plus","2015","M7641990"
"192140302","Artificial Intelligence","2015","M7646927"
"192160400","Information Retrieval","2015","M7642648"
"192160400","Information Retrieval","2015","M7648290"
"192160400","Information Retrieval","2015","M7683494"
"192165201","KMT Mediatechnologie","2015","M7644779"
"192165301","KMT Mediabeschouwingen","2015","M7642763"
"192165301","KMT Mediabeschouwingen","2015","M7644779"
"192166001","Wiskunde voor HMI","2015","M7640630"
"192166001","Wiskunde voor HMI","2015","M7644779"
"192166100","Human Media Interaction Project","2015","M7684566"
"192166200","Capita Selecta HMI","2015","M7646927"
"192166310","Speech and Language Processing 1","2015","M7640630"
"192166310","Speech and Language Processing 1","2015","M7646927"
"192166310","Speech and Language Processing 1","2015","M7661509"
"192166320","Speech and Language Processing 2","2015","M7641110"
"192166320","Speech and Language Processing 2","2015","M7642342"
"192166370","Conversational Agents","2015","M7640630"
"192166370","Conversational Agents","2015","M7644779"
"192166370","Conversational Agents","2015","M7646927"
"192166420","Machine Learning","2015","M7640167"
"192170015","Testing Techniques","2015","M7641185"
"192170015","Testing Techniques","2015","M7680523"
"192191500","Self-tuition Project","2015","M7640524"
"192191500","Self-tuition Project","2015","M7640977"
"192191500","Self-tuition Project","2015","M7646543"
"192191500","Self-tuition Project","2015","M7687163"
"192194100","Cryptography 1","2015","M7646349"
"192194200","Verification of Security Protocols","2015","M7647031"
"192195200","Security in Organisations","2015","M7646349"
"192195300","Hardware and Operating Systems Security","2015","M7641990"
"192199109","Ontwerpproject","2015","M7640524"
"192199109","Ontwerpproject","2015","M7640721"
"192199109","Ontwerpproject","2015","M7643247"
"192199109","Ontwerpproject","2015","M7644387"
"192199109","Ontwerpproject","2015","M7682358"
"192199109","Ontwerpproject","2015","M7685560"
"192199508","Research Topics","2015","M7640167"
"192199508","Research Topics","2015","M7640249"
"192199508","Research Topics","2015","M7640630"
"192199508","Research Topics","2015","M7640869"
"192199508","Research Topics","2015","M7640929"
"192199508","Research Topics","2015","M7641175"
"192199508","Research Topics","2015","M7641940"
"192199508","Research Topics","2015","M7641971"
"192199508","Research Topics","2015","M7642230"
"192199508","Research Topics","2015","M7642342"
"192199508","Research Topics","2015","M7642648"
"192199508","Research Topics","2015","M7643247"
"192199508","Research Topics","2015","M7643373"
"192199508","Research Topics","2015","M7644387"
"192199508","Research Topics","2015","M7644779"
"192199508","Research Topics","2015","M7646349"
"192199508","Research Topics","2015","M7646927"
"192199508","Research Topics","2015","M7647031"
"192199508","Research Topics","2015","M7647221"
"192199508","Research Topics","2015","M7648290"
"192199508","Research Topics","2015","M7648604"
"192199508","Research Topics","2015","M7648910"
"192199508","Research Topics","2015","M7661417"
"192199508","Research Topics","2015","M7661509"
"192199508","Research Topics","2015","M7680523"
"192199508","Research Topics","2015","M7681336"
"192199508","Research Topics","2015","M7682816"
"192199508","Research Topics","2015","M7685226"
"192199508","Research Topics","2015","M7685560"
"192199508","Research Topics","2015","M7687163"
"192199508","Research Topics","2015","M7688543"
"192199508","Research Topics","2015","M7688952"
"192199508","Research Topics","2015","M7692898"
"192199508","Research Topics","2015","M7694202"
"192199508","Research Topics","2015","M7695817"
"192199508","Research Topics","2015","M7697992"
"192199508","Research Topics","2015","M7698199"
"192199855","Vrije projecten","2015","M7641990"
"192199855","Vrije projecten","2015","M7644387"
"192199968","Traineeship","2015","M7640249"
"192199968","Traineeship","2015","M7640630"
"192199968","Traineeship","2015","M7641134"
"192199968","Traineeship","2015","M7641168"
"192199968","Traineeship","2015","M7641971"
"192199968","Traineeship","2015","M7642074"
"192199968","Traineeship","2015","M7642230"
"192199968","Traineeship","2015","M7643214"
"192199968","Traineeship","2015","M7643549"
"192199968","Traineeship","2015","M7648290"
"192199968","Traineeship","2015","M7685226"
"192199968","Traineeship","2015","M7688393"
"192199978","Final Project","2015","M7640167"
"192199978","Final Project","2015","M7640249"
"192199978","Final Project","2015","M7640252"
"192199978","Final Project","2015","M7640524"
"192199978","Final Project","2015","M7640630"
"192199978","Final Project","2015","M7640721"
"192199978","Final Project","2015","M7640834"
"192199978","Final Project","2015","M7640869"
"192199978","Final Project","2015","M7640929"
"192199978","Final Project","2015","M7641129"
"192199978","Final Project","2015","M7641175"
"192199978","Final Project","2015","M7641940"
"192199978","Final Project","2015","M7642230"
"192199978","Final Project","2015","M7642648"
"192199978","Final Project","2015","M7643247"
"192199978","Final Project","2015","M7643373"
"192199978","Final Project","2015","M7644064"
"192199978","Final Project","2015","M7644387"
"192199978","Final Project","2015","M7644779"
"192199978","Final Project","2015","M7646349"
"192199978","Final Project","2015","M7646927"
"192199978","Final Project","2015","M7647031"
"192199978","Final Project","2015","M7647083"
"192199978","Final Project","2015","M7647119"
"192199978","Final Project","2015","M7647139"
"192199978","Final Project","2015","M7647221"
"192199978","Final Project","2015","M7648910"
"192199978","Final Project","2015","M7661417"
"192199978","Final Project","2015","M7680523"
"192199978","Final Project","2015","M7681071"
"192199978","Final Project","2015","M7681336"
"192199978","Final Project","2015","M7683058"
"192199978","Final Project","2015","M7684566"
"192199978","Final Project","2015","M7685226"
"192199978","Final Project","2015","M7685560"
"192199978","Final Project","2015","M7686055"
"192199978","Final Project","2015","M7687163"
"192199978","Final Project","2015","M7688543"
"192199978","Final Project","2015","M7688952"
"192199978","Final Project","2015","M7692396"
"192199978","Final Project","2015","M7692898"
"192199978","Final Project","2015","M7694202"
"192199978","Final Project","2015","M7697992"
"192199978","Final Project","2015","M7698199"
"192240211","Stroming","2015","M7641102"
"192240211","Stroming","2015","M7641109"
"192240211","Stroming","2015","M7660424"
"192245302","Civieltechnische milieukunde","2015","M7642681"
"192245302","Civieltechnische milieukunde","2015","M7682383"
"192260101","Design Approaches","2015","M7688073"
"192260152","Mechanica II","2015","M7640227"
"192260161","Mechanica III","2015","M7640227"
"192260190","Deficiënties master bouw","2015","M7640227"
"192260190","Deficiënties master bouw","2015","M7640917"
"192264001","Projectmanagement I","2015","M7647056"
"192264001","Projectmanagement I","2015","M7647326"
"192264001","Projectmanagement I","2015","M7680308"
"192284108","Bachelor Eindopdracht","2015","M7642434"
"192284108","Bachelor Eindopdracht","2015","M7660424"
"192284108","Bachelor Eindopdracht","2015","M7688357"
"192284208","Combinatie b-eindopdracht/minor int.man","2015","M7646543"
"192284208","Combinatie b-eindopdracht/minor int.man","2015","M7688357"
"192320111","Architecture of Information Systems","2015","M7640249"
"192320220","Advanced Architecture of Information Sys","2015","M7640249"
"192320501","Electronic Commerce","2015","M7681336"
"192320501","Electronic Commerce","2015","M7682358"
"192320601","Multi Agent Systems","2015","M7640167"
"192320601","Multi Agent Systems","2015","M7644779"
"192320820","Design Science Methodology","2015","M7640159"
"192320850","Advanced Requirements Engineering","2015","M7681336"
"192330301","Specification of Information Systems","2015","M7640159"
"192330301","Specification of Information Systems","2015","M7681336"
"192340041","Softwaremanagement","2015","M7681336"
"192340070","Computer Supported Cooperative Work","2015","M7641971"
"192340101","Implementation of IT in Organizations","2015","M7645955"
"192340101","Implementation of IT in Organizations","2015","M7688504"
"192350200","E-Strategizing","2015","M7641985"
"192360021","ICT Management","2015","M7682358"
"192360021","ICT Management","2015","M7697605"
"192360021","ICT Management","2015","M7699609"
"192360501","E-health Strategies","2015","M7641985"
"192376000","Business Case Development for IT-project","2015","M7682358"
"192376500","Business Process Integration Lab","2015","M7682358"
"192376500","Business Process Integration Lab","2015","M7689341"
"192376500","Business Process Integration Lab","2015","M7690059"
"192398050","BIT-BV","2015","M7690234"
"192399979","Final Project BIT","2015","M7640249"
"192399979","Final Project BIT","2015","M7641971"
"192399979","Final Project BIT","2015","M7641985"
"192399979","Final Project BIT","2015","M7643247"
"192399979","Final Project BIT","2015","M7681336"
"192399979","Final Project BIT","2015","M7682358"
"192399979","Final Project BIT","2015","M7682958"
"192399979","Final Project BIT","2015","M7685226"
"192399979","Final Project BIT","2015","M7685576"
"192399979","Final Project BIT","2015","M7690234"
"192399979","Final Project BIT","2015","M7695489"
"192403650","Reputation Management","2015","M7685803"
"192403750","Corporate Visual Identity Management","2015","M7642106"
"192405110","Communication of Service Organisations","2015","M7641232"
"192412240","Academic Writing Premaster","2015","M7642352"
"192412240","Academic Writing Premaster","2015","M7646044"
"192412240","Academic Writing Premaster","2015","M7683472"
"192412240","Academic Writing Premaster","2015","M7692058"
"192460090","Philosophy of Communication","2015","M7689450"
"192460650","Bacheloropdracht","2015","M7648006"
"192470410","Communication Science","2015","M7682866"
"192470410","Communication Science","2015","M7686978"
"192477000","Schrijven van een onderzoeksplan","2015","M7646044"
"192477000","Schrijven van een onderzoeksplan","2015","M7688357"
"192480300","Proefpersoonuren B1","2015","M7641518"
"192480300","Proefpersoonuren B1","2015","M7642352"
"192480400","Proefpersoonuren B2/B3","2015","M7641518"
"192480400","Proefpersoonuren B2/B3","2015","M7642352"
"192491009","Master Thesis Comm. Studies","2015","M7641232"
"192491009","Master Thesis Comm. Studies","2015","M7641370"
"192491009","Master Thesis Comm. Studies","2015","M7642106"
"192491009","Master Thesis Comm. Studies","2015","M7642980"
"192491009","Master Thesis Comm. Studies","2015","M7644473"
"192491009","Master Thesis Comm. Studies","2015","M7644685"
"192491009","Master Thesis Comm. Studies","2015","M7646563"
"192491009","Master Thesis Comm. Studies","2015","M7647118"
"192491009","Master Thesis Comm. Studies","2015","M7648006"
"192491009","Master Thesis Comm. Studies","2015","M7682179"
"192491009","Master Thesis Comm. Studies","2015","M7682800"
"192491009","Master Thesis Comm. Studies","2015","M7682866"
"192491009","Master Thesis Comm. Studies","2015","M7685803"
"192491009","Master Thesis Comm. Studies","2015","M7686978"
"192491009","Master Thesis Comm. Studies","2015","M7687383"
"192491009","Master Thesis Comm. Studies","2015","M7687999"
"192491009","Master Thesis Comm. Studies","2015","M7688987"
"192491009","Master Thesis Comm. Studies","2015","M7696352"
"192620000","Telematicanetwerken","2015","M7643373"
"192620010","Mobile and Wireless Networking 1","2015","M7642230"
"192620020","Mobile and Wireless Networking 2","2015","M7642230"
"192620020","Mobile and Wireless Networking 2","2015","M7647830"
"192620300","Performance Evaluation","2015","M7643373"
"192620300","Performance Evaluation","2015","M7648604"
"192631000","Mobile E-health Application and Services","2015","M7643393"
"192652150","Service-oriented Architecture Web Serv.","2015","M7640249"
"192652150","Service-oriented Architecture Web Serv.","2015","M7644064"
"192653100","Internet Management and Measurement","2015","M7640929"
"192654000","Network Security","2015","M7640929"
"192654000","Network Security","2015","M7685560"
"192699509","Bacheloropdracht","2015","M7643373"
"192699978","Final Project","2015","M7640929"
"192699978","Final Project","2015","M7641940"
"192699978","Final Project","2015","M7643373"
